report_date	report	source_family_id	arxiv_id	primary_identifier	prior_first_public_date	published	updated	primary_category	latest_version	scheduled_announcement_et	schedule_first_public_asia_shanghai	schedule_owner_report_date	datacite_doi	datacite_created	datacite_registered	datacite_owner_report_date	datacite_created_et_month	resolved_owner_report_date	schedule_matches_datacite_owner	identifier_month_matches_owner	reconciliation	withdrawn_keyword_signal	prior_state	prior_review_status	prior_books_disposition	title
2026-06-16	papers/2026/06/16/README.md	SF-2026-ARXIV-2606-16511	2606.16511	arXiv:2606.16511v1	2026-06-15	2026-06-15T10:13:54Z	2026-07-01T12:49:23Z	cs.LG	2606.16511v2	2026-06-15T20:00:00-04:00	2026-06-16T08:00:00+08:00	2026-06-16	10.48550/arxiv.2606.16511	2026-06-16T03:46:55Z	2026-06-16T03:46:55Z	2026-06-16	2606	2026-06-16	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	Tail-Shape Estimation in LLM Evaluation Is Fragile: A Protocol for Diagnosing False Positives
2026-06-16	papers/2026/06/16/README.md	SF-2026-ARXIV-2606-16519	2606.16519	arXiv:2606.16519v1	2026-06-15	2026-06-15T10:21:12Z	2026-06-15T10:21:12Z	cs.CV	2606.16519v1	2026-06-15T20:00:00-04:00	2026-06-16T08:00:00+08:00	2026-06-16	10.48550/arxiv.2606.16519	2026-06-16T03:47:05Z	2026-06-16T03:47:06Z	2026-06-16	2606	2026-06-16	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	BadWorld: Adversarial Attacks on World Models
2026-06-16	papers/2026/06/16/README.md	SF-2026-ARXIV-2606-16523	2606.16523	arXiv:2606.16523v1	2026-06-15	2026-06-15T10:24:40Z	2026-06-15T10:24:40Z	cs.CL	2606.16523v1	2026-06-15T20:00:00-04:00	2026-06-16T08:00:00+08:00	2026-06-16	10.48550/arxiv.2606.16523	2026-06-16T03:47:10Z	2026-06-16T03:47:11Z	2026-06-16	2606	2026-06-16	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	SkillWiki: A Living Knowledge Infrastructure for Agent Skills
2026-06-16	papers/2026/06/16/README.md	SF-2026-ARXIV-2606-16527	2606.16527	arXiv:2606.16527v1	2026-06-15	2026-06-15T10:30:29Z	2026-06-15T10:30:29Z	cs.CR	2606.16527v1	2026-06-15T20:00:00-04:00	2026-06-16T08:00:00+08:00	2026-06-16	10.48550/arxiv.2606.16527	2026-06-16T03:47:15Z	2026-06-16T03:47:16Z	2026-06-16	2606	2026-06-16	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	DoubtProbe: Black-Box Jailbreak Defense via Structural Verification and Semantic Auditing
2026-06-16	papers/2026/06/16/README.md	SF-2026-ARXIV-2606-16541	2606.16541	arXiv:2606.16541v1	2026-06-15	2026-06-15T10:45:59Z	2026-06-15T10:45:59Z	cs.AI	2606.16541v1	2026-06-15T20:00:00-04:00	2026-06-16T08:00:00+08:00	2026-06-16	10.48550/arxiv.2606.16541	2026-06-16T03:47:34Z	2026-06-16T03:47:34Z	2026-06-16	2606	2026-06-16	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	The Faithfulness Gap: Certifying Semantic Equivalence Between Natural-Language and Formal Mathematical Statements
2026-06-16	papers/2026/06/16/README.md	SF-2026-ARXIV-2606-16603	2606.16603	arXiv:2606.16603v1	2026-06-15	2026-06-15T11:50:56Z	2026-06-15T11:50:56Z	cs.CL	2606.16603v1	2026-06-15T20:00:00-04:00	2026-06-16T08:00:00+08:00	2026-06-16	10.48550/arxiv.2606.16603	2026-06-16T03:48:54Z	2026-06-16T03:48:55Z	2026-06-16	2606	2026-06-16	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	VeriGraph: Towards Verifiable Data-Analytic Agents
2026-06-16	papers/2026/06/16/README.md	SF-2026-ARXIV-2606-16605	2606.16605	arXiv:2606.16605v1	2026-06-15	2026-06-15T11:51:19Z	2026-06-15T11:51:19Z	cs.AI	2606.16605v1	2026-06-15T20:00:00-04:00	2026-06-16T08:00:00+08:00	2026-06-16	10.48550/arxiv.2606.16605	2026-06-16T03:48:57Z	2026-06-16T03:48:58Z	2026-06-16	2606	2026-06-16	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	ARB4WM: An Adversarial Robustness Benchmark for World Models in Continuous Control
2026-06-16	papers/2026/06/16/README.md	SF-2026-ARXIV-2606-16682	2606.16682	arXiv:2606.16682v1	2026-06-15	2026-06-15T13:18:20Z	2026-06-26T12:02:22Z	cs.LG	2606.16682v3	2026-06-15T20:00:00-04:00	2026-06-16T08:00:00+08:00	2026-06-16	10.48550/arxiv.2606.16682	2026-06-16T03:50:38Z	2026-06-16T03:50:39Z	2026-06-16	2606	2026-06-16	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	Multimodal Evaluator Preference Collapse: Cross-Modal Coupling in Self-Evolving Agents
2026-06-16	papers/2026/06/16/README.md	SF-2026-ARXIV-2606-16690	2606.16690	arXiv:2606.16690v1	2026-06-15	2026-06-15T13:24:41Z	2026-06-15T13:24:41Z	cs.RO	2606.16690v1	2026-06-15T20:00:00-04:00	2026-06-16T08:00:00+08:00	2026-06-16	10.48550/arxiv.2606.16690	2026-06-16T03:50:48Z	2026-06-16T03:50:49Z	2026-06-16	2606	2026-06-16	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	PATCH: Action-Chunk-Conditioned Latent Patch Innovation Monitoring for Robot Manipulation
2026-06-16	papers/2026/06/16/README.md	SF-2026-ARXIV-2606-16707	2606.16707	arXiv:2606.16707v1	2026-06-15	2026-06-15T13:39:41Z	2026-06-15T13:39:41Z	cs.AI	2606.16707v1	2026-06-15T20:00:00-04:00	2026-06-16T08:00:00+08:00	2026-06-16	10.48550/arxiv.2606.16707	2026-06-16T03:51:10Z	2026-06-16T03:51:11Z	2026-06-16	2606	2026-06-16	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	User as Code: Executable Memory for Personalized Agents
2026-06-16	papers/2026/06/16/README.md	SF-2026-ARXIV-2606-16710	2606.16710	arXiv:2606.16710v1	2026-06-15	2026-06-15T13:40:01Z	2026-06-15T13:40:01Z	cs.MA	2606.16710v1	2026-06-15T20:00:00-04:00	2026-06-16T08:00:00+08:00	2026-06-16	10.48550/arxiv.2606.16710	2026-06-16T03:51:14Z	2026-06-16T03:51:14Z	2026-06-16	2606	2026-06-16	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	Misinformation Propagation in Benign Multi-Agent Systems
2026-06-16	papers/2026/06/16/README.md	SF-2026-ARXIV-2606-16748	2606.16748	arXiv:2606.16748v1	2026-06-15	2026-06-15T14:08:09Z	2026-06-15T14:08:09Z	cs.LG	2606.16748v1	2026-06-15T20:00:00-04:00	2026-06-16T08:00:00+08:00	2026-06-16	10.48550/arxiv.2606.16748	2026-06-16T03:52:03Z	2026-06-16T03:52:04Z	2026-06-16	2606	2026-06-16	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	MyPCBench: A Benchmark for Personally Intelligent Computer-Use Agents
2026-06-16	papers/2026/06/16/README.md	SF-2026-ARXIV-2606-16751	2606.16751	arXiv:2606.16751v1	2026-06-15	2026-06-15T14:09:37Z	2026-06-15T14:09:37Z	cs.CR	2606.16751v1	2026-06-15T20:00:00-04:00	2026-06-16T08:00:00+08:00	2026-06-16	10.48550/arxiv.2606.16751	2026-06-16T03:52:07Z	2026-06-16T03:52:08Z	2026-06-16	2606	2026-06-16	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	Automated jailbreak attack targeting multiple defense strategies
2026-06-16	papers/2026/06/16/README.md	SF-2026-ARXIV-2606-16768	2606.16768	arXiv:2606.16768v1	2026-06-15	2026-06-15T14:16:56Z	2026-06-15T14:16:56Z	cs.LG	2606.16768v1	2026-06-15T20:00:00-04:00	2026-06-16T08:00:00+08:00	2026-06-16	10.48550/arxiv.2606.16768	2026-06-16T03:52:29Z	2026-06-16T03:52:30Z	2026-06-16	2606	2026-06-16	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	Taming Curvature: Architecture Warm-Up for Stable Transformer Training
2026-06-16	papers/2026/06/16/README.md	SF-2026-ARXIV-2606-16774	2606.16774	arXiv:2606.16774v1	2026-06-15	2026-06-15T14:20:50Z	2026-06-15T14:20:50Z	cs.AI	2606.16774v1	2026-06-15T20:00:00-04:00	2026-06-16T08:00:00+08:00	2026-06-16	10.48550/arxiv.2606.16774	2026-06-16T03:52:37Z	2026-06-16T03:52:37Z	2026-06-16	2606	2026-06-16	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	OpenClaw-Skill: Collective Skill Tree Search for Agentic Large Language Models
2026-06-16	papers/2026/06/16/README.md	SF-2026-ARXIV-2606-16813	2606.16813	arXiv:2606.16813v1	2026-06-15	2026-06-15T14:57:08Z	2026-06-15T14:57:08Z	cs.AI	2606.16813v1	2026-06-15T20:00:00-04:00	2026-06-16T08:00:00+08:00	2026-06-16	10.48550/arxiv.2606.16813	2026-06-16T03:53:27Z	2026-06-16T03:53:28Z	2026-06-16	2606	2026-06-16	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	GIST-CMTF: Goal-State Inference for Causal Minimal Tool Filtering in LLM Agents
2026-06-16	papers/2026/06/16/README.md	SF-2026-ARXIV-2606-16821	2606.16821	arXiv:2606.16821v1	2026-06-15	2026-06-15T15:05:25Z	2026-06-23T11:59:57Z	cs.CL	2606.16821v2	2026-06-15T20:00:00-04:00	2026-06-16T08:00:00+08:00	2026-06-16	10.48550/arxiv.2606.16821	2026-06-16T03:53:38Z	2026-06-16T03:53:38Z	2026-06-16	2606	2026-06-16	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	How Much Can We Trust LLM Search Agents? Measuring Endorsement Vulnerability to Web Content Manipulation
2026-06-16	papers/2026/06/16/README.md	SF-2026-ARXIV-2606-16824	2606.16824	arXiv:2606.16824v1	2026-06-15	2026-06-15T15:08:01Z	2026-06-15T15:08:01Z	cs.DC	2606.16824v1	2026-06-15T20:00:00-04:00	2026-06-16T08:00:00+08:00	2026-06-16	10.48550/arxiv.2606.16824	2026-06-16T03:53:42Z	2026-06-16T03:53:42Z	2026-06-16	2606	2026-06-16	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	CacheWise: Understanding Workloads and Optimizing KVCache Management for Efficiently Serving LLM Coding Agents
2026-06-16	papers/2026/06/16/README.md	SF-2026-ARXIV-2606-16907	2606.16907	arXiv:2606.16907v1	2026-06-15	2026-06-15T16:15:22Z	2026-06-15T16:15:22Z	cs.DC	2606.16907v1	2026-06-15T20:00:00-04:00	2026-06-16T08:00:00+08:00	2026-06-16	10.48550/arxiv.2606.16907	2026-06-16T03:55:30Z	2026-06-16T03:55:30Z	2026-06-16	2606	2026-06-16	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	Tangram: Hiding GPU Heterogeneity for Efficient LLM Parallelization
2026-06-16	papers/2026/06/16/README.md	SF-2026-ARXIV-2606-16914	2606.16914	arXiv:2606.16914v1	2026-06-15	2026-06-15T16:22:14Z	2026-06-15T16:22:14Z	cs.AI	2606.16914v1	2026-06-15T20:00:00-04:00	2026-06-16T08:00:00+08:00	2026-06-16	10.48550/arxiv.2606.16914	2026-06-16T03:55:39Z	2026-06-16T03:55:40Z	2026-06-16	2606	2026-06-16	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	Greed Is Learned: Visible Incentives as Reward-Hacking Triggers
2026-06-16	papers/2026/06/16/README.md	SF-2026-ARXIV-2606-16988	2606.16988	arXiv:2606.16988v1	2026-06-15	2026-06-15T17:28:41Z	2026-06-15T17:28:41Z	cs.SE	2606.16988v1	2026-06-15T20:00:00-04:00	2026-06-16T08:00:00+08:00	2026-06-16	10.48550/arxiv.2606.16988	2026-06-16T03:57:15Z	2026-06-16T03:57:16Z	2026-06-16	2606	2026-06-16	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	Agent trajectories as programs: fingerprinting and programming coding-agent behavior
2026-06-16	papers/2026/06/16/README.md	SF-2026-ARXIV-2606-17005	2606.17005	arXiv:2606.17005v1	2026-06-15	2026-06-15T17:38:39Z	2026-06-15T17:38:39Z	cs.AI	2606.17005v1	2026-06-15T20:00:00-04:00	2026-06-16T08:00:00+08:00	2026-06-16	10.48550/arxiv.2606.17005	2026-06-16T03:57:37Z	2026-06-16T03:57:37Z	2026-06-16	2606	2026-06-16	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	Bayesian Inference and Decision Audits for Public Archives of Frontier AI Evaluations
2026-06-16	papers/2026/06/16/README.md	SF-2026-ARXIV-2606-17016	2606.17016	arXiv:2606.17016v1	2026-06-15	2026-06-15T17:46:50Z	2026-08-28T01:44:50Z	cs.CL	2606.17016v2	2026-06-15T20:00:00-04:00	2026-06-16T08:00:00+08:00	2026-06-16	10.48550/arxiv.2606.17016	2026-06-16T03:57:51Z	2026-06-16T03:57:51Z	2026-06-16	2606	2026-06-16	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	No Change — Existing Coverage	TokenPilot: Cache-Efficient Context Management for LLM Agents
2026-06-16	papers/2026/06/16/README.md	SF-2026-ARXIV-2606-17029	2606.17029	arXiv:2606.17029v1	2026-06-15	2026-06-15T17:52:27Z	2026-06-15T17:52:27Z	cs.CL	2606.17029v1	2026-06-15T20:00:00-04:00	2026-06-16T08:00:00+08:00	2026-06-16	10.48550/arxiv.2606.17029	2026-06-16T03:58:08Z	2026-06-16T03:58:08Z	2026-06-16	2606	2026-06-16	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	DEEPRUBRIC: Evidence-Tree Rubric Supervision for Efficient Reinforcement Learning of Deep Research Agents
2026-06-16	papers/2026/06/16/README.md	SF-2026-ARXIV-2606-17034	2606.17034	arXiv:2606.17034v1	2026-06-15	2026-06-15T17:53:09Z	2026-07-12T04:13:51Z	cs.CL	2606.17034v2	2026-06-15T20:00:00-04:00	2026-06-16T08:00:00+08:00	2026-06-16	10.48550/arxiv.2606.17034	2026-06-16T03:58:14Z	2026-06-16T03:58:14Z	2026-06-16	2606	2026-06-16	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	KVEraser: Learning to Steer KV Cache for Efficient Localized Context Erasing
2026-06-16	papers/2026/06/16/README.md	SF-2026-ARXIV-2606-17110	2606.17110	arXiv:2606.17110v1	2026-06-15	2026-06-15T07:04:01Z	2026-06-22T18:00:00Z	cs.CR	2606.17110v2	2026-06-15T20:00:00-04:00	2026-06-16T08:00:00+08:00	2026-06-16	10.48550/arxiv.2606.17110	2026-06-17T01:50:40Z	2026-06-17T01:50:40Z	2026-06-17	2606	2026-06-17	no	yes	owner_move_required	no	retained	deep_complete	Integrate	Loss Landscape Poisoning: Targeted Extraction of Unseen Training Data from LLMs
2026-06-16	papers/2026/06/16/README.md	SF-2026-ARXIV-2606-17114	2606.17114	arXiv:2606.17114v1	2026-06-15	2026-06-15T09:16:38Z	2026-06-15T09:16:38Z	cs.CR	2606.17114v1	2026-06-15T20:00:00-04:00	2026-06-16T08:00:00+08:00	2026-06-16	10.48550/arxiv.2606.17114	2026-06-17T01:50:45Z	2026-06-17T01:50:46Z	2026-06-17	2606	2026-06-17	no	yes	owner_move_required	no	retained	deep_complete	Integrate	An Evaluation of Data Leakage Risks in Tool-Using LLM Agents in Realistic Scenarios
2026-06-16	papers/2026/06/16/README.md	SF-2026-ARXIV-2606-17122	2606.17122	arXiv:2606.17122v1	2026-06-15	2026-06-15T12:46:31Z	2026-06-15T12:46:31Z	cs.CR	2606.17122v1	2026-06-15T20:00:00-04:00	2026-06-16T08:00:00+08:00	2026-06-16	10.48550/arxiv.2606.17122	2026-06-17T01:50:55Z	2026-06-17T01:50:56Z	2026-06-17	2606	2026-06-17	no	yes	owner_move_required	no	retained	deep_complete	Integrate	TrustErase: Auditable Instant Machine Unlearning with Passport-Embedded Representations
2026-06-16	papers/2026/06/16/README.md	SF-2026-ARXIV-2606-17182	2606.17182	arXiv:2606.17182v1	2026-06-15	2026-06-15T18:19:34Z	2026-06-15T18:19:34Z	cs.LG	2606.17182v1	2026-06-16T20:00:00-04:00	2026-06-17T08:00:00+08:00	2026-06-17	10.48550/arxiv.2606.17182	2026-06-17T01:52:14Z	2026-06-17T01:52:14Z	2026-06-17	2606	2026-06-17	yes	yes	owner_move_required	no	retained	deep_complete	Integrate	Verified Detection and Prevention of Concurrency Anomalies in Multi-Agent Large Language Model Systems
2026-06-16	papers/2026/06/16/README.md	SF-2026-ARXIV-2606-17200	2606.17200	arXiv:2606.17200v1	2026-06-15	2026-06-15T18:40:18Z	2026-06-15T18:40:18Z	cs.RO	2606.17200v1	2026-06-16T20:00:00-04:00	2026-06-17T08:00:00+08:00	2026-06-17	10.48550/arxiv.2606.17200	2026-06-17T01:52:41Z	2026-06-17T01:52:41Z	2026-06-17	2606	2026-06-17	yes	yes	owner_move_required	no	retained	deep_complete	Integrate	ACE-Ego-0: Unifying Egocentric Human and Robotic Data for VLA Pretraining
2026-06-16	papers/2026/06/16/README.md	SF-2026-ARXIV-2606-17209	2606.17209	arXiv:2606.17209v1	2026-06-15	2026-06-15T18:48:11Z	2026-06-15T18:48:11Z	cs.AI	2606.17209v1	2026-06-16T20:00:00-04:00	2026-06-17T08:00:00+08:00	2026-06-17	10.48550/arxiv.2606.17209	2026-06-17T01:52:52Z	2026-06-17T01:52:53Z	2026-06-17	2606	2026-06-17	yes	yes	owner_move_required	no	retained	deep_complete	Integrate	Beyond Parallel Sampling: Diverse Query Initialization for Agentic Search
2026-06-16	papers/2026/06/16/README.md	SF-2026-ARXIV-2606-17229	2606.17229	arXiv:2606.17229v1	2026-06-15	2026-06-15T19:22:02Z	2026-06-15T19:22:02Z	cs.LG	2606.17229v1	2026-06-16T20:00:00-04:00	2026-06-17T08:00:00+08:00	2026-06-17	10.48550/arxiv.2606.17229	2026-06-17T01:53:18Z	2026-06-17T01:53:19Z	2026-06-17	2606	2026-06-17	yes	yes	owner_move_required	no	retained	deep_complete	Integrate	Rift: A Conflict Signature for Deception in Language Models
2026-06-16	papers/2026/06/16/README.md	SF-2026-ARXIV-2606-17241	2606.17241	arXiv:2606.17241v1	2026-06-15	2026-06-15T19:39:55Z	2026-06-15T19:39:55Z	cs.CV	2606.17241v1	2026-06-16T20:00:00-04:00	2026-06-17T08:00:00+08:00	2026-06-17	10.48550/arxiv.2606.17241	2026-06-17T01:53:35Z	2026-06-17T01:53:36Z	2026-06-17	2606	2026-06-17	yes	yes	owner_move_required	no	retained	deep_complete	Integrate	Beyond Benchmarks: Continuous Edge Inference for Fine-Grained Roadside Perception
2026-06-16	papers/2026/06/16/README.md	SF-2026-ARXIV-2606-17283	2606.17283	arXiv:2606.17283v1	2026-06-15	2026-06-15T20:49:29Z	2026-06-18T19:51:17Z	cs.CR	2606.17283v2	2026-06-16T20:00:00-04:00	2026-06-17T08:00:00+08:00	2026-06-17	10.48550/arxiv.2606.17283	2026-06-17T01:54:30Z	2026-06-17T01:54:31Z	2026-06-17	2606	2026-06-17	yes	yes	owner_move_required	no	retained	deep_complete	Integrate	ARVO: Atlas of Reproducible Vulnerabilities for Open-Source Software
2026-06-16	papers/2026/06/16/README.md	SF-2026-ARXIV-2606-17328	2606.17328	arXiv:2606.17328v1	2026-06-15	2026-06-15T22:21:23Z	2026-06-15T22:21:23Z	cs.AI	2606.17328v1	2026-06-16T20:00:00-04:00	2026-06-17T08:00:00+08:00	2026-06-17	10.48550/arxiv.2606.17328	2026-06-17T01:55:30Z	2026-06-17T01:55:30Z	2026-06-17	2606	2026-06-17	yes	yes	owner_move_required	no	retained	deep_complete	No Change — Existing Coverage	MemTrace: Probing What Final Accuracy Misses in Long-Term Memory
2026-06-16	papers/2026/06/16/README.md	SF-2026-ARXIV-2606-17378	2606.17378	arXiv:2606.17378v1	2026-06-15	2026-06-16T00:26:12Z	2026-06-16T00:26:12Z	cs.DC	2606.17378v1	2026-06-16T20:00:00-04:00	2026-06-17T08:00:00+08:00	2026-06-17	10.48550/arxiv.2606.17378	2026-06-17T01:56:37Z	2026-06-17T01:56:37Z	2026-06-17	2606	2026-06-17	yes	yes	owner_move_required	no	retained	deep_complete	Integrate	RISE: Relay Inference and Online Scheduling for Efficient Edge-Device Collaborative Diffusion Model Services
2026-06-16	papers/2026/06/16/README.md	SF-2026-ARXIV-2606-17383	2606.17383	arXiv:2606.17383v1	2026-06-15	2026-06-16T00:40:55Z	2026-06-16T00:40:55Z	q-fin.RM	2606.17383v1	2026-06-16T20:00:00-04:00	2026-06-17T08:00:00+08:00	2026-06-17	10.48550/arxiv.2606.17383	2026-06-17T01:56:43Z	2026-06-17T01:56:44Z	2026-06-17	2606	2026-06-17	yes	yes	owner_move_required	no	retained	deep_complete	Integrate	Model Validation of Agentic AI Systems: A POMDP-Based Framework for Belief-State, Forecast, and Policy Validation
2026-06-16	papers/2026/06/16/README.md	SF-2026-ARXIV-2606-19386	2606.19386	arXiv:2606.19386v1	2026-06-15	2026-06-15T21:25:52Z	2026-06-15T21:25:52Z	cs.SE	2606.19386v1	2026-06-16T20:00:00-04:00	2026-06-17T08:00:00+08:00	2026-06-17	10.48550/arxiv.2606.19386	2026-06-19T01:48:07Z	2026-06-19T01:48:08Z	2026-06-19	2606	2026-06-19	no	yes	owner_move_required	no	retained	deep_complete	Integrate	Bistable by Construction: Wall-Clock-Calibrated State Monitors Have No Moment-Detection Regime at Agent Cadence
2026-06-16	papers/2026/06/16/README.md	SF-2026-ARXIV-2606-20695	2606.20695	arXiv:2606.20695v1	2026-06-15	2026-06-15T07:25:11Z	2026-06-15T07:25:11Z	cs.MA	2606.20695v1	2026-06-15T20:00:00-04:00	2026-06-16T08:00:00+08:00	2026-06-16	10.48550/arxiv.2606.20695	2026-06-23T04:17:08Z	2026-06-23T04:17:09Z	2026-06-23	2606	2026-06-23	no	yes	owner_move_required	no	retained	deep_complete	Integrate	How Much Coordination Gain Is Real? A Paired Noise-Floor Protocol for Multi-Agent LLM Benchmarks
2026-06-16	papers/2026/06/16/README.md	SF-2026-ARXIV-2606-20698	2606.20698	arXiv:2606.20698v1	2026-06-15	2026-06-15T08:58:37Z	2026-06-15T08:58:37Z	cs.RO	2606.20698v1	2026-06-15T20:00:00-04:00	2026-06-16T08:00:00+08:00	2026-06-16	10.48550/arxiv.2606.20698	2026-06-23T04:17:12Z	2026-06-23T04:17:13Z	2026-06-23	2606	2026-06-23	no	yes	owner_move_required	no	retained	deep_complete	Integrate	SafeDojo: Safe Reinforcement Learning for VLA via Interactive World Model
2026-06-16	papers/2026/06/16/README.md	SF-2026-ARXIV-2606-20701	2606.20701	arXiv:2606.20701v1	2026-06-15	2026-06-15T13:52:25Z	2026-06-15T13:52:25Z	cs.MA	2606.20701v1	2026-06-15T20:00:00-04:00	2026-06-16T08:00:00+08:00	2026-06-16	10.48550/arxiv.2606.20701	2026-06-23T04:17:16Z	2026-06-23T04:17:17Z	2026-06-23	2606	2026-06-23	no	yes	owner_move_required	no	retained	deep_complete	Integrate	BARD-MARL: Byzantine-Agent Detection for Learned Communication in Multi-Agent Reinforcement Learning
2026-06-16	papers/2026/06/16/README.md	SF-2026-ARXIV-2606-24598	2606.24598	arXiv:2606.24598v1	2026-06-15	2026-06-15T15:27:08Z	2026-06-15T15:27:08Z	cs.SE	2606.24598v1	2026-06-15T20:00:00-04:00	2026-06-16T08:00:00+08:00	2026-06-16	10.48550/arxiv.2606.24598	2026-06-24T02:16:40Z	2026-06-24T02:16:41Z	2026-06-24	2606	2026-06-24	no	yes	owner_move_required	no	retained	deep_complete	Integrate	Toward Self-Evolution-Ready Workflow Harnesses: A Reversible Migration Path and Convertibility Taxonomy for Expert LLM Pipelines
2026-06-17	papers/2026/06/17/README.md	SF-2026-ARXIV-2606-17421	2606.17421	arXiv:2606.17421v1	2026-06-16	2026-06-16T02:06:57Z	2026-06-16T02:06:57Z	cs.CR	2606.17421v1	2026-06-16T20:00:00-04:00	2026-06-17T08:00:00+08:00	2026-06-17	10.48550/arxiv.2606.17421	2026-06-17T01:57:33Z	2026-06-17T01:57:34Z	2026-06-17	2606	2026-06-17	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	Bifrost: Hybrid TEE-FHE Inference for Privacy-Preserving Transformer and LLM Serving
2026-06-17	papers/2026/06/17/README.md	SF-2026-ARXIV-2606-17454	2606.17454	arXiv:2606.17454v1	2026-06-16	2026-06-16T03:17:03Z	2026-06-17T04:51:06Z	cs.AI	2606.17454v2	2026-06-16T20:00:00-04:00	2026-06-17T08:00:00+08:00	2026-06-17	10.48550/arxiv.2606.17454	2026-06-17T01:58:16Z	2026-06-17T01:58:16Z	2026-06-17	2606	2026-06-17	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	Dissecting model behavior through agent trajectories
2026-06-17	papers/2026/06/17/README.md	SF-2026-ARXIV-2606-17467	2606.17467	arXiv:2606.17467v1	2026-06-16	2026-06-16T03:29:23Z	2026-07-21T14:56:46Z	cs.CR	2606.17467v2	2026-06-16T20:00:00-04:00	2026-06-17T08:00:00+08:00	2026-06-17	10.48550/arxiv.2606.17467	2026-06-17T01:58:33Z	2026-06-17T01:58:33Z	2026-06-17	2606	2026-06-17	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	PARSE: Provenance-Aware Retrieval Sanitization for Professional Domain LLM Agents
2026-06-17	papers/2026/06/17/README.md	SF-2026-ARXIV-2606-17518	2606.17518	arXiv:2606.17518v1	2026-06-16	2026-06-16T04:54:23Z	2026-06-16T04:54:23Z	cs.DC	2606.17518v1	2026-06-16T20:00:00-04:00	2026-06-17T08:00:00+08:00	2026-06-17	10.48550/arxiv.2606.17518	2026-06-17T01:59:38Z	2026-06-17T01:59:39Z	2026-06-17	2606	2026-06-17	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	SpecGen: Accelerating Agentic Kernel Optimization with Speculative Generation
